Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
-0.364454,-0.349051,-0.277278,-0.268422,-nan,-nan,-nan,-nan,
-0.292593,-0.284441,-0.479297,-0.445022,-1.20897,-nan,-nan,-nan,
-0.232351,-0.228071,-0.175989,-0.172004,-0.0619706,-nan,-nan,-nan,
-0.450607,-0.422442,-0.59893,-0.535774,-0.786579,-nan,-nan,-nan,
-0.241173,-0.236352,-0.149474,-0.145756,-0.0242577,-nan,-nan,-nan,
-0.330323,-0.318743,-0.428754,-0.403293,-0.568763,-nan,-nan,-nan,
-0.0551819,-0.0547418,0.17538,0.177208,0.597361,-nan,-nan,-nan,
-0.28214,-0.274772,-0.274143,-0.265699,-0.246811,-nan,-nan,-nan,
-0.45546,-0.426399,-0.421847,-0.397169,-0.266674,-nan,-nan,-nan,
-0.344384,-0.33127,-0.39737,-0.376136,-0.602223,-nan,-nan,-nan,
-0.342251,-0.329346,-0.361356,-0.344715,-0.473642,-nan,-nan,-nan,
-0.283402,-0.275867,-0.0885732,-0.0852052,0.27072,-nan,-nan,-nan,
-0.365901,-0.350359,-0.580852,-0.523063,-1.02776,-nan,-nan,-nan,
-0.401151,-0.380945,-0.307575,-0.296569,-0.238639,-nan,-nan,-nan,
-0.365852,-0.350286,-0.886113,-0.709733,-nan,-nan,-nan,-nan,
-0.102336,-0.101561,0.127544,0.13151,0.661441,-nan,-nan,-nan,
-0.286756,-0.279031,-0.472313,-0.438872,-1.08285,-nan,-nan,-nan,
-0.122041,-0.12108,0.0269566,0.0310787,0.487926,-nan,-nan,-nan,
-0.0112213,-0.0106663,0.0655235,0.070098,0.0558053,-nan,-nan,-nan,
-0.119055,-0.118156,-0.201954,-0.19652,-0.628915,-nan,-nan,-nan,
-0.0395123,-0.0390529,-0.017038,-0.0133622,0.0304419,-nan,-nan,-nan,
0.000623586,0.00108115,0.338177,0.330756,1.18419,-nan,-nan,-nan,
-0.294587,-0.286322,-0.464458,-0.432974,-0.474638,-nan,-nan,-nan,
-0.184792,-0.182516,-0.25335,-0.245962,-0.708996,-nan,-nan,-nan,
-0.492185,-0.456131,-0.423276,-0.398506,-0.260091,-nan,-nan,-nan,
-0.294821,-0.286517,-0.279342,-0.27085,-0.544941,-nan,-nan,-nan,
-0.36038,-0.345552,-0.446949,-0.418445,-0.326889,-nan,-nan,-nan,
-0.171428,-0.16948,0.0685069,0.0720803,0.65053,-nan,-nan,-nan,
-0.109316,-0.108495,-0.220496,-0.215036,-0.753259,-nan,-nan,-nan,
-0.00697805,-0.00634714,-0.0287951,-0.0250439,-0.0475476,-nan,-nan,-nan,
-0.0434282,-0.0428623,0.271074,0.269594,1.01358,-nan,-nan,-nan,
-0.288291,-0.280436,-0.635875,-0.562535,-nan,-nan,-nan,-nan,
-0.0858735,-0.0851775,0.043191,0.0471776,-0.0472566,-nan,-nan,-nan,
0.0176813,0.0183884,0.206955,0.209169,0.87963,-nan,-nan,-nan,
0.0261845,0.0268473,0.0692464,0.0731859,-0.281185,-nan,-nan,-nan,
-0.140769,-0.139374,-0.235821,-0.229037,-0.447515,-nan,-nan,-nan,
0.111931,0.112263,0.182744,0.185558,0.509581,-nan,-nan,-nan,
-0.213028,-0.209563,-0.359564,-0.343139,-0.638746,-nan,-nan,-nan,
-0.0732869,-0.0726925,0.0353487,0.0373115,-nan,-nan,-nan,-nan,
-0.114854,-0.113866,-0.146282,-0.141767,-0.568451,-nan,-nan,-nan,
-0.0235864,-0.0230087,0.148577,0.151298,-nan,-nan,-nan,-nan,
-0.0549388,-0.054305,0.0137449,0.0174549,0.192906,-nan,-nan,-nan,
-0.210529,-0.207173,-0.166232,-0.161832,0.00164772,-nan,-nan,-nan,
-0.184112,-0.181756,-0.189243,-0.184702,-0.248503,-nan,-nan,-nan,
-0.0698876,-0.0691968,0.124285,0.128454,0.43121,-nan,-nan,-nan,
0.0677964,0.0684934,-0.0362529,-0.0326799,-0.271324,-nan,-nan,-nan,
-0.208502,-0.205217,-0.184135,-0.179827,-0.0248807,-nan,-nan,-nan,
-0.196515,-0.193662,-0.0342216,-0.0299619,0.18105,-nan,-nan,-nan,
-0.239089,-0.234359,-0.254039,-0.246788,0.128503,-nan,-nan,-nan,
-0.163208,-0.161334,-0.264855,-0.256773,-0.846508,-nan,-nan,-nan,
-0.200939,-0.1979,-0.257904,-0.249499,-0.0210157,-nan,-nan,-nan,
-0.301782,-0.29274,-0.356879,-0.340837,-0.687437,-nan,-nan,-nan,
-0.0608546,-0.0601135,0.165459,0.16923,0.717433,-nan,-nan,-nan,
-0.0372131,-0.0364973,-0.221588,-0.215621,-0.678836,-nan,-nan,-nan,
0.0706911,0.0714913,0.169254,0.173559,0.510563,-nan,-nan,-nan,
0.128728,0.129044,-0.133141,-0.128584,-0.734367,-nan,-nan,-nan,
0.374304,0.35903,0.677172,0.595419,-nan,-nan,-nan,-nan,
0.443331,0.417744,0.695146,0.607088,1.03683,-nan,-nan,-nan,
0.441568,0.416274,0.349523,0.342094,0.370072,-nan,-nan,-nan,
0.563122,0.511686,0.582898,0.531183,0.584039,-nan,-nan,-nan,
0.269596,0.264507,0.225244,0.228099,-0.0250436,-nan,-nan,-nan,
0.297473,0.290234,0.404932,0.390908,-nan,-nan,-nan,-nan,
0.649488,0.572712,0.737098,0.633706,0.457517,-nan,-nan,-nan,
0.419309,0.397588,0.407379,0.392195,1.42222,-nan,-nan,-nan,
0.38987,0.372471,0.127324,0.131969,-0.383806,-nan,-nan,-nan,
0.474166,0.442858,0.744667,0.638177,-nan,-nan,-nan,-nan,
0.428645,0.405488,0.256857,0.257476,-0.208166,-nan,-nan,-nan,
0.423725,0.401293,0.303037,0.299601,0.268319,-nan,-nan,-nan,
0.409508,0.389313,0.552598,0.50913,-nan,-nan,-nan,-nan,
0.539525,0.493937,0.448103,0.426655,0.254993,-nan,-nan,-nan,
0.380904,0.3647,0.343995,0.337392,-0.0238065,-nan,-nan,-nan,
0.241041,0.237498,0.60547,0.547101,-nan,-nan,-nan,-nan,
0.318188,0.308995,0.216951,0.219055,0.0543722,-nan,-nan,-nan,
0.367365,0.352847,0.811648,0.675959,1.35346,-nan,-nan,-nan,
0.240589,0.23706,0.0828647,0.0871104,-nan,-nan,-nan,-nan,
-0.00584158,-0.00526588,0.0771116,0.0808228,0.287467,-nan,-nan,-nan,
-0.0142235,-0.0136926,-0.18244,-0.178735,-0.790553,-nan,-nan,-nan,
-0.110041,-0.109303,-0.162245,-0.159123,0.152897,-nan,-nan,-nan,
-0.10241,-0.101755,-0.198093,-0.194607,-0.390606,-nan,-nan,-nan,
0.0186955,0.0192246,0.0654404,0.0686965,-0.238149,-nan,-nan,-nan,
0.176688,0.175717,0.46208,0.437121,1.69895,-nan,-nan,-nan,
0.0172314,0.017763,-0.168366,-0.165614,-0.795697,-nan,-nan,-nan,
0.0622418,0.0627919,-0.0315094,-0.0292862,-0.194028,-nan,-nan,-nan,
0.287071,0.280446,0.289963,0.286872,0.45867,-nan,-nan,-nan,
0.0549217,0.0554368,0.236201,0.235696,0.630309,-nan,-nan,-nan,
0.096307,0.0966831,-0.146702,-0.143918,-0.627907,-nan,-nan,-nan,
0.209449,0.207336,0.607249,0.547543,-nan,-nan,-nan,-nan,
0.136379,0.136309,0.00908679,0.0123818,-nan,-nan,-nan,-nan,
0.143851,0.143618,0.19645,0.197541,0.409736,-nan,-nan,-nan,
0.263058,0.258173,0.178134,0.180949,-nan,-nan,-nan,-nan,
0.605397,0.542189,0.663512,0.586167,0.921998,-nan,-nan,-nan,
0.565879,0.513541,0.823468,0.682074,1.35962,-nan,-nan,-nan,
0.328339,0.31803,0.313226,0.307779,0.363951,-nan,-nan,-nan,
0.47611,0.444276,0.35225,0.342599,0.0313114,-nan,-nan,-nan,
0.259032,0.254268,0.123989,0.126247,0.306888,-nan,-nan,-nan,
0.581927,0.525261,1.12949,0.814849,2.39869,-nan,-nan,-nan,
0.577491,0.521996,0.578464,0.526446,0.401235,-nan,-nan,-nan,
0.505667,0.467665,0.578148,0.526046,1.01021,-nan,-nan,-nan,
0.334976,0.323883,0.265761,0.263091,0.306955,-nan,-nan,-nan,
0.642187,0.567568,0.716007,0.619232,0.742754,-nan,-nan,-nan,
0.371059,0.355769,0.508095,0.472784,0.691713,-nan,-nan,-nan,
0.416701,0.395055,0.171091,0.171782,-0.337672,-nan,-nan,-nan,
0.178981,0.177573,0.162285,0.163123,0.645865,-nan,-nan,-nan,
0.131682,0.131273,0.029724,0.0307783,-0.377212,-nan,-nan,-nan,
0.241006,0.237033,0.186147,0.186474,0.547842,-nan,-nan,-nan,
0.381155,0.36455,0.122783,0.124082,-0.391642,-nan,-nan,-nan,
0.167745,0.166599,0.0839095,0.0852655,-0.0476843,-nan,-nan,-nan,
0.137197,0.136679,0.115907,0.117243,0.372884,-nan,-nan,-nan,
0.0415784,0.0416515,-0.103456,-0.103283,-0.391542,-nan,-nan,-nan,
0.276074,0.269908,0.571873,0.521242,1.12908,-nan,-nan,-nan,
0.205908,0.203526,0.176569,0.177082,-0.0230107,-nan,-nan,-nan,
0.0746151,0.0746334,-0.290975,-0.285029,-0.809879,-nan,-nan,-nan,
0.0182302,0.0182396,0.177837,0.178417,0.406304,-nan,-nan,-nan,
0.201795,0.199567,0.21296,0.212442,0.510214,-nan,-nan,-nan,
0.425859,0.402749,0.311158,0.304879,-0.195521,-nan,-nan,-nan,
0.306409,0.297835,0.323401,0.316,0.83268,-nan,-nan,-nan,
0.337405,0.325889,0.318233,0.31146,0.256743,-nan,-nan,-nan,
0.424325,0.401444,0.415289,0.396949,0.110776,-nan,-nan,-nan,
0.518554,0.477578,0.337799,0.329091,0.38295,-nan,-nan,-nan,
0.597005,0.535978,0.77466,0.654435,0.901028,-nan,-nan,-nan,
0.564689,0.512477,0.753513,0.641871,0.355457,-nan,-nan,-nan,
0.438073,0.412921,0.345429,0.335469,0.78703,-nan,-nan,-nan,
0.346279,0.333802,0.282847,0.278359,-0.223328,-nan,-nan,-nan,
0.227461,0.224088,0.35143,0.34091,1.21195,-nan,-nan,-nan,
0.409243,0.38866,0.74785,0.638425,0.769586,-nan,-nan,-nan,
0.419584,0.397414,0.432422,0.410745,0.845337,-nan,-nan,-nan,
0.314264,0.304952,0.4272,0.40633,0.428512,-nan,-nan,-nan,
0.228162,0.224731,0.22364,0.221787,0.289537,-nan,-nan,-nan,
0.129936,0.129411,0.0107711,0.0104535,-0.247708,-nan,-nan,-nan,
-0.0464141,-0.0466528,-0.20611,-0.205732,-0.716534,-nan,-nan,-nan,
-0.222719,-0.219823,-0.0588354,-0.0598209,0.467534,-nan,-nan,-nan,
-0.222443,-0.219553,-0.26747,-0.26428,-0.402229,-nan,-nan,-nan,
-0.349141,-0.336576,-0.633527,-0.565255,-1.42895,-nan,-nan,-nan,
-0.171958,-0.170869,0.057059,0.0574134,0.107714,-nan,-nan,-nan,
-0.462514,-0.433273,-0.512262,-0.476073,-0.0751207,-nan,-nan,-nan,
-0.309337,-0.300691,-0.438461,-0.416326,-1.54879,-nan,-nan,-nan,
-0.611614,-0.546518,-0.515119,-0.478269,0.0215415,-nan,-nan,-nan,
-0.282348,-0.275778,-0.290625,-0.285582,-0.50564,-nan,-nan,-nan,
-0.507429,-0.469032,-0.6774,-0.594649,-0.658417,-nan,-nan,-nan,
-0.549777,-0.50147,-1.268,-0.856936,-nan,-nan,-nan,-nan,
-0.377609,-0.361468,-0.407775,-0.388602,-0.811,-nan,-nan,-nan,
-0.142394,-0.141706,0.0433956,0.0465236,0.422574,-nan,-nan,-nan,
-0.117564,-0.117241,-0.284958,-0.277555,-0.347507,-nan,-nan,-nan,
-0.0657745,-0.0657368,0.119939,0.123522,0.351561,-nan,-nan,-nan,
-0.273248,-0.267247,-0.689951,-0.601016,-nan,-nan,-nan,-nan,
-0.0701924,-0.0701221,-0.125395,-0.122902,0.0785294,-nan,-nan,-nan,
-0.302643,-0.294408,-0.286588,-0.279221,-0.37895,-nan,-nan,-nan,
-0.0503415,-0.0502582,0.0821176,0.0856912,0.345973,-nan,-nan,-nan,
-0.21073,-0.20809,-0.589061,-0.531892,-nan,-nan,-nan,-nan,
-0.0947929,-0.0945985,0.102665,0.105929,0.188626,-nan,-nan,-nan,
-0.20221,-0.199903,-0.267655,-0.261652,0.0342253,-nan,-nan,-nan,
-0.179567,-0.178002,0.0399103,0.0432219,0.0463026,-nan,-nan,-nan,
-0.356488,-0.342911,-0.303054,-0.294643,-0.155828,-nan,-nan,-nan,
-0.658292,-0.578444,-0.8408,-0.689804,-1.25387,-nan,-nan,-nan,
-0.606174,-0.542536,-0.840465,-0.689368,-0.731614,-nan,-nan,-nan,
-0.484591,-0.450844,-0.25734,-0.251097,-0.209518,-nan,-nan,-nan,
-0.331561,-0.320536,-0.297239,-0.288218,-0.328324,-nan,-nan,-nan,
-0.314584,-0.30517,-0.208795,-0.204293,0.0337665,-nan,-nan,-nan,
-0.383481,-0.366454,-0.692404,-0.602209,-nan,-nan,-nan,-nan,
-0.460117,-0.431068,-0.382684,-0.365174,-0.026686,-nan,-nan,-nan,
-0.331187,-0.320179,-0.190072,-0.18616,-nan,-nan,-nan,-nan,
-0.219586,-0.216398,-0.156522,-0.152984,-0.724519,-nan,-nan,-nan,
-0.378532,-0.362132,-0.606442,-0.543696,-0.666794,-nan,-nan,-nan,
-0.40882,-0.388237,-0.713207,-0.615126,-0.922907,-nan,-nan,-nan,
-0.410834,-0.389933,-0.299302,-0.289668,-0.333744,-nan,-nan,-nan,
-0.385555,-0.368218,-0.430632,-0.406111,-0.452647,-nan,-nan,-nan,
-0.541574,-0.495179,-0.682237,-0.595132,-0.902523,-nan,-nan,-nan,
-0.573044,-0.518604,-0.749919,-0.637483,-0.681164,-nan,-nan,-nan,
-0.364222,-0.349557,-0.50934,-0.470083,-2.06842,-nan,-nan,-nan,
-0.324616,-0.3142,-0.357959,-0.342513,-0.534973,-nan,-nan,-nan,
-0.51464,-0.474473,-0.422249,-0.398679,-0.118897,-nan,-nan,-nan,
-0.369535,-0.354206,-0.29609,-0.286014,-0.253567,-nan,-nan,-nan,
-0.221918,-0.218557,-0.112036,-0.107577,-0.202128,-nan,-nan,-nan,
-0.318632,-0.308763,-0.542289,-0.495629,-1.84075,-nan,-nan,-nan,
-0.301476,-0.293093,-0.335921,-0.322552,-0.139804,-nan,-nan,-nan,
-0.0695339,-0.0691278,0.0153129,0.0211481,-0.0212245,-nan,-nan,-nan,
0.00380736,0.00434251,0.0839936,0.0904587,0.267608,-nan,-nan,-nan,
0.116196,0.116577,0.21804,0.222614,0.468757,-nan,-nan,-nan,
0.02557,0.026154,0.211008,0.215901,0.489347,-nan,-nan,-nan,
0.0934173,0.0939774,0.284977,0.285968,0.151682,-nan,-nan,-nan,
0.0944318,0.0949801,0.105848,0.112357,0.362354,-nan,-nan,-nan,
0.0316923,0.0323062,0.171528,0.177467,0.691301,-nan,-nan,-nan,
0.27192,0.266744,0.109712,0.116185,-0.399469,-nan,-nan,-nan,
0.235214,0.232197,0.594612,0.542535,-nan,-nan,-nan,-nan,
-0.0390164,-0.038645,-0.154729,-0.150135,-0.142807,-nan,-nan,-nan,
