Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.00216759,0.00216889,0.00620324,0.0062055,0.0066706,0.00667055,0.0120569,0.0120589,
0.00221968,0.00222102,0.00455266,0.00455464,0.00188968,0.00188894,0.00285104,0.00285023,
0.00136497,0.00136615,0.00441196,0.00441394,0.00329438,0.00329395,0.00539892,0.00539983,
0.00226164,0.00226295,0.00765855,0.00766111,0.00940699,0.00940716,0.0194332,0.019436,
0.00300963,0.00301108,0.00781349,0.00781607,0.00564455,0.00564435,0.00319218,0.0031916,
0.00214224,0.00214356,0.0074611,0.00746364,0.00760929,0.00760937,0.0129855,0.0129886,
0.00307067,0.00307216,0.00911731,0.00912009,0.0108884,0.0108888,0.0152457,0.0152496,
0.00238311,0.00238446,0.00651436,0.00651675,0.00589476,0.0058946,0.0128952,0.0128984,
0.00243763,0.00243903,0.00613031,0.00613264,0.00506342,0.00506312,0.00487962,0.00487945,
0.00266587,0.00266731,0.00639029,0.00639269,0.00467627,0.00467586,0.00679639,0.00679744,
0.00225802,0.00225943,0.00753891,0.00754149,0.00810361,0.00810368,0.0106256,0.0106274,
0.00171486,0.00171624,0.00746431,0.00746689,0.00942786,0.00942811,0.0159045,0.0159087,
0.00140092,0.00140225,0.0070498,0.0070523,0.00759522,0.00759522,0.0104738,0.0104756,
0.00176141,0.00176283,0.00893946,0.00894224,0.00836301,0.00836318,0.0140374,0.0140408,
0.00111714,0.00111848,0.00883621,0.00883895,0.00952913,0.0095295,0.0106738,0.0106763,
0.000537078,0.000538298,0.00726008,0.00726257,0.00687996,0.00687999,0.00917061,0.00917294,
0.00102436,0.00102567,0.00781494,0.00781755,0.0057995,0.00579929,0.0066311,0.00663186,
0.00146467,0.00146608,0.00926173,0.00926453,0.00833695,0.00833718,0.0109039,0.0109067,
0.00215389,0.00215538,0.0108196,0.0108226,0.00978927,0.00978965,0.0120167,0.0120198,
0.00133542,0.00133676,0.0090704,0.00907318,0.0103419,0.0103423,0.014978,0.0149822,
0.00110371,0.00110505,0.00825473,0.00825735,0.00598772,0.00598764,0.00507261,0.00507319,
0.00145509,0.0014565,0.00846128,0.00846395,0.0085232,0.00852342,0.00779418,0.00779528,
0.00112938,0.00113075,0.0070376,0.00704,0.00684953,0.00684956,0.008667,0.00866888,
0.00124707,0.00124847,0.00620535,0.00620755,0.00686336,0.00686347,0.0105609,0.010564,
0.000922332,0.000923664,0.00575507,0.00575716,0.00673737,0.00673747,0.00747077,0.00747274,
0.00188503,0.00188655,0.00536076,0.00536275,0.00271403,0.00271338,-0.000152944,-0.000155006,
0.00150663,0.0015081,0.00415562,0.00415733,0.00524989,0.00524976,0.00642198,0.00642334,
0.000803771,0.000805164,0.00504604,0.00504796,0.00342243,0.00342189,4.0986e-05,3.90757e-05,
0.000271106,0.000272416,0.00446433,0.0044661,0.00467046,0.00467018,0.00569436,0.00569535,
-0.000715742,-0.000714568,0.00262459,0.00262587,0.00120773,0.00120689,-0.00160853,-0.0016106,
