Sensor X1,Motor Y1,Sensor X2,Motor Y2,
-0.361886,-0.348542,-0.309569,-0.301593,
-0.664919,-0.584125,-0.84785,-0.697331,
-0.61258,-0.548221,-0.848162,-0.696982,
-0.490526,-0.456562,-0.261554,-0.254675,
-0.336009,-0.325208,-0.301766,-0.292164,
-0.318269,-0.309147,-0.212785,-0.20694,
-0.386674,-0.370004,-0.692174,-0.604949,
-0.461542,-0.433172,-0.382304,-0.365242,
-0.331906,-0.321462,-0.188606,-0.183257,
-0.219914,-0.217026,-0.157266,-0.151682,
-0.379589,-0.363803,-0.609955,-0.548522,
-0.410095,-0.390143,-0.717208,-0.620318,
-0.413368,-0.392891,-0.301955,-0.291381,
-0.38972,-0.372576,-0.435276,-0.410585,
-0.543833,-0.497938,-0.681878,-0.597266,
-0.575291,-0.521313,-0.754427,-0.64277,
-0.364841,-0.350783,-0.510062,-0.471539,
-0.325255,-0.315354,-0.358383,-0.342233,
-0.515904,-0.476425,-0.423339,-0.399686,
-0.372358,-0.35736,-0.296668,-0.285104,
-0.225942,-0.222672,-0.11305,-0.104834,
-0.322291,-0.312637,-0.541105,-0.495854,
-0.306511,-0.298196,-0.336888,-0.322383,
-0.0743265,-0.0736744,0.0126382,0.0240358,
-0.000699113,0.000302221,0.0804746,0.093336,
0.112262,0.113542,0.214446,0.226893,
0.0225571,0.0236683,0.208333,0.221042,
0.0902026,0.0915676,0.283484,0.292844,
0.0920398,0.0933873,0.103853,0.117032,
0.0289001,0.0300846,0.168885,0.182224,
0.269684,0.265964,0.107015,0.12018,
0.234144,0.232378,0.592196,0.549912,
-0.0393259,-0.0386505,-0.156144,-0.14841,
0.0188409,0.01989,0.355103,0.358227,
-0.104438,-0.103863,-0.374764,-0.357511,
0.115396,0.116625,0.375248,0.376032,
-0.0836726,-0.0832079,0.00976724,0.0204624,
-0.18514,-0.183406,-0.304157,-0.293134,
-0.40938,-0.389596,-0.689555,-0.602923,
-0.322895,-0.313287,-0.339151,-0.325038,
-0.326335,-0.31649,-0.373405,-0.355803,
-0.0766739,-0.0761415,0.140952,0.155208,
-0.274603,-0.268802,-0.492325,-0.457917,
-0.0123183,-0.0113918,0.237148,0.250178,
-0.397308,-0.379228,-0.714195,-0.618421,
-0.27526,-0.269313,-0.0994298,-0.089785,
-0.0322702,-0.031326,-0.137451,-0.128519,
0.0589434,0.0605221,0.177063,0.191819,
-0.027111,-0.0261014,-0.0399002,-0.028998,
-0.061996,-0.0611236,0.129105,0.143112,
-0.208904,-0.206209,0.12318,0.137476,
-0.25626,-0.251451,-0.212516,-0.204187,
-0.0942724,-0.0934783,-0.142485,-0.133493,
-0.506037,-0.468809,-0.659202,-0.583316,
-0.36745,-0.352975,-0.363264,-0.346962,
-0.0927307,-0.0917067,-0.00527773,0.00721221,
-0.0838345,-0.0828017,0.0193348,0.0316907,
-0.229205,-0.225559,-0.328199,-0.314133,
-0.496236,-0.461046,-0.623445,-0.557747,
-0.398209,-0.379743,-0.209237,-0.199731,
-0.218938,-0.215614,-0.160124,-0.150785,
-0.22651,-0.222871,-0.193068,-0.182772,
-0.119487,-0.118238,-0.114917,-0.10429,
-0.207483,-0.204568,-0.0238049,-0.0115154,
-0.125299,-0.124008,-0.0377778,-0.0253922,
-0.171908,-0.169959,-0.32944,-0.314957,
-0.269765,-0.263879,-0.288943,-0.276619,
-0.233569,-0.22961,-0.0220083,-0.00822686,
-0.34527,-0.333162,-0.456671,-0.427885,
-0.497727,-0.462157,-0.669957,-0.588978,
-0.399973,-0.381216,-0.278828,-0.266109,
-0.45858,-0.430534,-0.45646,-0.423691,
-0.274719,-0.268483,-0.529282,-0.485816,
-0.234981,-0.230923,-0.306476,-0.29226,
-0.174823,-0.172769,-0.287319,-0.273462,
-0.129867,-0.128474,-0.0312759,-0.0180551,
-0.305452,-0.296991,-0.373582,-0.352614,
-0.450158,-0.423616,-0.444252,-0.416161,
-0.474936,-0.443877,-0.391474,-0.369719,
-0.365699,-0.351269,-0.672685,-0.590597,
-0.261103,-0.255617,-0.223284,-0.211914,
-0.125499,-0.124029,0.154982,0.172861,
-0.346138,-0.333823,-0.403163,-0.380756,
-0.449706,-0.42318,-0.297611,-0.283484,
-0.483251,-0.450505,-0.795928,-0.667367,
-0.331671,-0.320732,-0.111551,-0.100114,
-0.313377,-0.304095,-0.195224,-0.182598,
-0.070059,-0.0685058,0.167484,0.186516,
-0.089593,-0.0880923,-0.147299,-0.135049,
-0.161042,-0.158947,-0.137648,-0.126241,
-0.246253,-0.241444,-0.514759,-0.474143,
-0.140304,-0.138504,0.0657943,0.0848181,
-0.292197,-0.284558,-0.596635,-0.536865,
-0.158431,-0.15644,0.24134,0.260823,
-0.298524,-0.290389,-0.406006,-0.382118,
-0.280374,-0.273499,-0.553539,-0.504531,
-0.185095,-0.182603,-0.275655,-0.261071,
-0.0933688,-0.0917986,-0.000662474,0.0169084,
-0.248888,-0.243935,-0.206349,-0.19309,
-0.257401,-0.25201,-0.0991809,-0.0845075,
-0.35953,-0.345622,-0.295697,-0.280666,
-0.426837,-0.404024,-0.624047,-0.556613,
-0.144654,-0.142859,0.282415,0.301457,
-0.239676,-0.235147,-0.342287,-0.323734,
-0.2526,-0.247429,-0.55502,-0.505132,
-0.126458,-0.12477,-0.131384,-0.116491,
-0.171543,-0.169223,-0.0198187,-0.0014616,
-0.0704773,-0.0687077,0.211293,0.233469,
-0.0493194,-0.0473958,-0.104311,-0.0889749,
-0.278176,-0.27129,-0.454642,-0.42381,
-0.308281,-0.299222,-0.290615,-0.274676,
-0.0149638,-0.0128504,-0.114544,-0.0990116,
